what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.team.svn.mylyn,0.7.9.I20100512-1900,"org.eclipse.team.svn.mylyn",1290837555689
os,sysinfo,,,"linux",1290837555703
arch,sysinfo,,,"x86",1290837555703
ws,sysinfo,,,"gtk",1290837555703
locale,sysinfo,,,"en_IN",1290837555703
processors,sysinfo,,,"1",1290837555703
java.runtime.name,sysinfo,,,"OpenJDK Runtime Environment",1290837555703
java.runtime.version,sysinfo,,,"1.6.0_20-b20",1290837555703
java.specification.name,sysinfo,,,"Java Platform API Specification",1290837555703
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1290837555703
java.specification.version,sysinfo,,,"1.6",1290837555703
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1290837555703
java.version,sysinfo,,,"1.6.0_20",1290837555703
java.vm.info,sysinfo,,,"mixed mode, sharing",1290837555703
java.vm.name,sysinfo,,,"OpenJDK Client VM",1290837555703
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1290837555703
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1290837555703
java.vm.specification.version,sysinfo,,,"1.0",1290837555703
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1290837555703
java.vm.version,sysinfo,,,"17.0-b16",1290837555703
started,bundle,org.eclipse.emf.ecore.xmi,2.5.0.v20100521-1846,"org.eclipse.emf.ecore.xmi",1290837555869
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290837556005
started,bundle,org.eclipse.jst.common.project.facet.core,1.4.102.v201008182136,"org.eclipse.jst.common.project.facet.core",1290837556459
started,bundle,org.eclipse.jst.ws.jaxrs.core,1.0.200.v201008201800,"org.eclipse.jst.ws.jaxrs.core",1290837556494
started,bundle,org.eclipse.ecf.filetransfer,4.0.0.v20100529-0735,"org.eclipse.ecf.filetransfer",1290837557168
started,bundle,org.eclipse.ecf.identity,3.1.0.v20100529-0735,"org.eclipse.ecf.identity",1290837557208
started,bundle,org.eclipse.ecf,3.1.0.v20100529-0735,"org.eclipse.ecf",1290837557327
