what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290792321684
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290792322307
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290792327494
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290792328969
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290792329638
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290792331834
started,bundle,org.eclipse.pde.launching,3.6.0.v20100601,"org.eclipse.pde.launching",1290792342690
started,bundle,org.eclipse.ui.views.log,1.0.100.v20100423,"org.eclipse.ui.views.log",1290792342722
started,bundle,org.eclipse.pde.ui,3.6.1.v20100810_r361,"org.eclipse.pde.ui",1290792342724
started,bundle,org.eclipse.pde.core,3.6.1.v20100902_r361,"org.eclipse.pde.core",1290792342865
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290792342953
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290792342973
